,_unit_id,civilians,militants_terrorists_insurgents,security_forces,districtmatch,eventid,report_date,state_full,svmlabel1,svmlabel1prob,verb
13012,711614381,0.0,1.0,0.0,malda,107184,11-06-2006,West Bengal,terrorist,0.9684771609999999,arrested
13013,711614382,1.0,0.0,0.0,doda,107211,11-07-2006,Jammu and Kashmir,terrorist,0.984536132,killed
13014,711614383,0.0,4.0,0.0,baramulla,107216,11-07-2006,Jammu and Kashmir,civilian,0.895373713,arrested
13015,711614384,,1.0,,doda,107218,11-07-2006,Jammu and Kashmir,civilian,0.818832735,arrested
13016,711614385,1.0,0.0,0.0,imphal west,107233,11-07-2006,Manipur,civilian,0.9074266540000001,killed
13017,711614386,0.0,2.0,0.0,bishnupur,107236,11-07-2006,Manipur,terrorist,0.9161838179999999,arrested
13018,711614387,5.0,5.0,,west tripura,107256,11-07-2006,,civilian,0.8480488690000001,arrested
13019,711614388,0.0,2.0,0.0,kupwara,107330,11-08-2006,Jammu and Kashmir,terrorist,0.9795517970000001,killed
13020,711614389,0.0,0.0,1.0,kupwara,107335,11-08-2006,Jammu and Kashmir,security,0.99209805,killed
13021,711614390,2.0,0.0,2.0,srinagar,107336,11-08-2006,Jammu and Kashmir,security,0.962743971,injuring
13022,711614391,1.0,0.0,0.0,baramulla,107339,11-08-2006,Jammu and Kashmir,civilian,0.707255539,injured
13023,711614392,0.0,1.0,0.0,dhalai,107342,11-08-2006,Tripura,terrorist,0.9990890859999999,killed
13024,711614393,0.0,2.0,0.0,bishnupur,107363,11-08-2006,Manipur,terrorist,0.999999794,arrested
13025,711614394,0.0,2.0,0.0,imphal east,107364,11-08-2006,Manipur,terrorist,0.998598014,arrested
13026,711614395,2.0,0.0,0.0,nasik,107370,11-08-2006,Maharashtra,civilian,0.896724485,arrested
13027,711614396,1.0,1.0,0.0,lohit,107378,11-08-2006,Arunachal Pradesh,terrorist,0.998697795,arrested
13028,711614397,0.0,3.0,0.0,doda,107457,11-09-2006,Jammu and Kashmir,terrorist,0.6700696079999999,killed
13029,711614398,1.0,1.0,,doda,107462,11-09-2006,Jammu and Kashmir,terrorist,0.993358913,killed
13030,711614399,0.0,1.0,0.0,kupwara,107465,11-09-2006,Jammu and Kashmir,terrorist,0.983285612,killed
13031,711614400,0.0,4.0,0.0,baramulla,107473,11-09-2006,Jammu and Kashmir,terrorist,0.983429039,arrested
13032,711614401,1.0,0.0,0.0,kamrup,107476,11-09-2006,Assam,civilian,0.7655977840000001,killing
13033,711614402,0.0,1.0,0.0,mumbai,107500,11-09-2006,Maharashtra,terrorist,0.974832171,arrested
13034,711614403,1.0,0.0,0.0,mumbai,107501,11-09-2006,Maharashtra,security,0.969828728,arrested
13035,711614404,0.0,1.0,0.0,imphal west,107504,11-09-2006,Manipur,civilian,0.5240280310000001,arrested
13036,711614405,2.0,0.0,0.0,tinsukia,107544,11-10-2006,Assam,civilian,0.811812984,wounded
13037,711614406,0.0,1.0,0.0,imphal east,107553,11-10-2006,Manipur,security,0.858957478,arrested
13038,711614407,,,1.0,rajouri,107554,11-10-2006,Jammu and Kashmir,security,0.9962910640000001,injured
13039,711614408,0.0,1.0,0.0,south tripura,107556,11-10-2006,Tripura,terrorist,0.999145218,killed
13040,711614409,0.0,3.0,0.0,malkangiri,107593,11-10-2006,Orissa,terrorist,0.998893977,arrested
13041,711614410,0.0,9.0,0.0,kadapa,107600,11-11-2006,Andhra Pradesh,terrorist,0.9977242759999999,killed
13042,711614411,,2.0,,guntur,107601,11-11-2006,Andhra Pradesh,terrorist,0.9763175820000001,killed
13043,711614412,0.0,2.0,0.0,warangal,107610,11-11-2006,Andhra Pradesh,terrorist,0.9796115559999999,killed
13044,711614413,6.0,,,pulwama,107638,11-11-2006,Jammu and Kashmir,civilian,0.871225198,killed
13045,711614414,50.0,0.0,0.0,pulwama,107638,11-11-2006,Jammu and Kashmir,civilian,0.7795220359999999,wounded
13046,711614415,1.0,0.0,0.0,baramulla,107647,11-11-2006,Jammu and Kashmir,civilian,0.759526017,injuring
13047,711614416,0.0,0.0,2.0,tinsukia,107663,11-11-2006,Assam,security,0.9999986790000001,killed
13048,711614417,0.0,0.0,8.0,tinsukia,107663,11-11-2006,Assam,civilian,0.7795220359999999,injured
13049,711614418,0.0,0.0,1.0,nagaon,107665,11-11-2006,Assam,security,0.9987478059999999,injuring
13050,711614419,0.0,0.0,1.0,dantewada,107671,11-11-2006,,civilian,0.49227814,killed
13051,711614420,2.0,0.0,0.0,churachandpur,107684,11-11-2006,Manipur,civilian,0.949693804,injured
13052,711614421,,1.0,,imphal west,107685,11-11-2006,Manipur,terrorist,0.997894277,arrested
13053,711614422,1.0,0.0,0.0,imphal west,107689,11-11-2006,Manipur,civilian,0.657833924,arrested
13054,711614423,0.0,8.0,0.0,warangal,107738,11-12-2006,Andhra Pradesh,terrorist,0.918330613,surrendered
13055,711614424,0.0,1.0,0.0,anantnag,107770,11/13/06,Jammu and Kashmir,terrorist,0.820417355,killed
13056,711614425,0.0,0.0,0.0,pulwama,107774,11/13/06,Jammu and Kashmir,civilian,0.707255539,injured
13057,711614426,1.0,,,kohima,107783,11/13/06,Nagaland,civilian,0.707255539,killed
13058,711614427,0.0,0.0,5.0,thoubal,107785,11/13/06,Manipur,security,0.998248673,killed
13059,711614428,,1.0,,dibrugarh,107795,11/13/06,Assam,civilian,0.764717547,arrested
13060,711614429,0.0,1.0,2.0,jammu,107838,11/14/06,Jammu and Kashmir,terrorist,0.983285612,killed
13061,711614430,0.0,0.0,3.0,jammu,107838,11/14/06,Jammu and Kashmir,security,0.998136568,injured
13062,711614431,,,1.0,poonch,107844,11/14/06,Jammu and Kashmir,security,0.983118961,killed
13063,711614432,0.0,1.0,0.0,kamrup,107854,11/14/06,Assam,terrorist,0.951196204,surrendered
13064,711614433,0.0,7.0,0.0,karbi anglong,107861,11/14/06,Assam,terrorist,0.990361637,arrested
13065,711614434,0.0,1.0,0.0,dhubri,107864,11/14/06,Assam,terrorist,0.995593038,arrested
13066,711614435,0.0,1.0,0.0,jorhat,107866,11/14/06,Assam,terrorist,0.9878316629999999,arrested
13067,711614436,0.0,2.0,0.0,churachandpur,107882,11/14/06,Manipur,civilian,0.899662987,arrested
13068,711614437,0.0,1.0,0.0,dimapur,107883,11/14/06,Nagaland,terrorist,0.9999964709999999,arrested
13069,711614438,0.0,1.0,0.0,mysore,107886,11/14/06,,terrorist,0.9936236970000001,arrested
13070,711614439,1.0,0.0,0.0,imphal west,107928,11/15/06,Manipur,civilian,0.949745678,injured
13071,711614440,8.0,0.0,3.0,baramulla,107932,11/15/06,Jammu and Kashmir,security,0.993590478,injuring
13072,711614441,0.0,1.0,0.0,dhubri,107956,11/15/06,Assam,civilian,0.7877828490000001,arrested
13073,711614442,0.0,1.0,0.0,jorhat,107958,11/15/06,Assam,civilian,0.64681642,arrested
13074,711614443,0.0,7.0,0.0,kupwara,108004,11/16/06,Jammu and Kashmir,terrorist,0.986438345,killed
13075,711614444,0.0,7.0,0.0,kupwara,108005,11/16/06,Jammu and Kashmir,terrorist,0.9792185259999999,killed
13076,711614445,,1.0,,jammu,108014,11/16/06,Jammu and Kashmir,terrorist,0.70304096,arrested
13077,711614446,0.0,1.0,0.0,doda,108015,11/16/06,Jammu and Kashmir,terrorist,0.995150944,arrested
13078,711614447,0.0,1.0,0.0,nagaon,108033,11/16/06,Assam,terrorist,0.9902865890000001,arrested
13079,711614448,0.0,1.0,0.0,imphal east,108068,11/16/06,Manipur,terrorist,0.99917158,arrested
13080,711614449,1.0,0.0,0.0,srinagar,108118,11/17/06,Jammu and Kashmir,civilian,0.837763108,injuring
13081,711614450,,1.0,,bishnupur,108226,11/18/06,Manipur,terrorist,0.998815498,arrested
13082,711614451,0.0,2.0,0.0,kupwara,108230,11/18/06,Jammu and Kashmir,terrorist,0.818499145,killed
13083,711614452,0.0,2.0,0.0,kulgam,108231,11/18/06,Jammu and Kashmir,terrorist,0.987610999,killed
13084,711614453,0.0,3.0,0.0,anantnag,108240,11/18/06,Jammu and Kashmir,terrorist,0.9946584509999999,arrested
13085,711614454,0.0,0.0,6.0,bishnupur,108345,11/20/06,Manipur,security,0.999999832,injured
13086,711614455,1.0,0.0,1.0,srinagar,108355,11/20/06,Jammu and Kashmir,security,0.9999992940000001,injured
13087,711614456,10.0,0.0,0.0,jalpaiguri,108382,11/21/06,West Bengal,civilian,0.85489438,killed
13088,711614457,50.0,0.0,0.0,jalpaiguri,108382,11/21/06,West Bengal,civilian,0.650335533,injured
13089,711614458,0.0,1.0,0.0,kupwara,108389,11/21/06,Jammu and Kashmir,terrorist,0.994666783,killed
13090,711614459,0.0,1.0,0.0,anantnag,108392,11/21/06,Jammu and Kashmir,terrorist,0.99740541,killed
13091,711614460,1.0,,,imphal west,108396,11/21/06,Manipur,civilian,0.949745678,killed
13092,711614461,0.0,0.0,1.0,imphal east,108398,11/21/06,Manipur,security,0.998533107,wounded
13093,711614462,0.0,6.0,0.0,ukhrul,108402,11/21/06,Manipur,terrorist,0.980550613,arrested
13094,711614463,0.0,2.0,0.0,imphal east,108404,11/21/06,Manipur,terrorist,0.997457574,arrested
13095,711614464,1.0,0.0,0.0,dimapur,108406,11/21/06,Nagaland,civilian,0.926757554,killed
13096,711614465,1.0,,,warangal,108419,11/21/06,Andhra Pradesh,civilian,0.727867302,injured
13097,711614466,,1.0,,pulwama,108541,11/22/06,Jammu and Kashmir,terrorist,0.992308084,arrested
13098,711614467,0.0,2.0,0.0,udhampur,108542,11/22/06,Jammu and Kashmir,terrorist,0.988193278,arrested
13099,711614468,0.0,10.0,0.0,poonch,108547,11/22/06,Jammu and Kashmir,security,0.860824739,surrendered
13100,711614469,0.0,1.0,0.0,imphal west,108572,11/22/06,Manipur,terrorist,0.955156887,arrested
13101,711614470,0.0,10.0,0.0,mumbai,108584,11/22/06,,civilian,0.887054653,arrested
13102,711614471,0.0,2.0,0.0,dhalai,108670,11/23/06,Tripura,terrorist,0.9987697179999999,injured
13103,711614472,,,1.0,cachar,108682,11/23/06,Assam,security,0.591276037,arrested
13104,711614473,1.0,0.0,0.0,rajouri,108766,11/24/06,Jammu and Kashmir,civilian,0.9846036420000001,arrested
13105,711614474,3.0,3.0,0.0,dantewada,108768,11/24/06,,terrorist,0.999998921,killed
13106,711614475,0.0,2.0,0.0,sarguja,108769,11/24/06,,terrorist,0.95173539,killed
13107,711614476,0.0,1.0,0.0,hyderabad,108787,11/24/06,Andhra Pradesh,civilian,0.8920716909999999,arrested
13108,711614477,0.0,1.0,0.0,east godavari,108841,11/25/06,Andhra Pradesh,terrorist,0.9763175820000001,killed
13109,711614478,0.0,0.0,3.0,baramulla,108852,11/25/06,Jammu and Kashmir,security,0.978977412,wounded
13110,711614479,0.0,1.0,0.0,anantnag,108854,11/25/06,Jammu and Kashmir,civilian,0.707255539,wounded
13111,711614480,1.0,0.0,0.0,imphal east,108856,11/25/06,Manipur,terrorist,0.906049615,wounded
13112,711614481,1.0,0.0,0.0,ukhrul,108858,11/25/06,Manipur,civilian,0.949745678,injured
13113,711614482,0.0,8.0,0.0,churachandpur,108859,11/25/06,Manipur,terrorist,0.9988978740000001,arrested
13114,711614483,0.0,1.0,0.0,anantnag,108903,11/28/06,Jammu and Kashmir,civilian,0.688910547,killed
13115,711614484,0.0,1.0,0.0,chandel,108920,11/28/06,Manipur,terrorist,0.99890636,arrested
13116,711614485,0.0,1.0,0.0,imphal east,108922,11/28/06,Manipur,terrorist,0.998600715,arrested
13117,711614486,0.0,1.0,0.0,karbi anglong,108926,11/28/06,Assam,terrorist,0.996927227,arrested
13118,711614487,40.0,0.0,0.0,nashik,108954,11/28/06,,civilian,0.74830821,killed
13119,711614488,0.0,1.0,0.0,anantnag,108991,11/29/06,Jammu and Kashmir,terrorist,0.7650174479999999,killed
13120,711614489,0.0,1.0,0.0,srinagar,108999,11/29/06,Jammu and Kashmir,civilian,0.707255539,wounded
13121,711614490,9.0,0.0,0.0,baramulla,109002,11/29/06,Jammu and Kashmir,civilian,0.9055928129999999,wounded
13122,711614491,0.0,1.0,0.0,khammam,109003,11/29/06,Andhra Pradesh,terrorist,0.999998921,killed
13123,711614492,0.0,1.0,0.0,tinsukia,109009,11/29/06,Assam,terrorist,0.985909202,arrested
13124,711614493,0.0,0.0,1.0,dibrugarh,109037,11/30/06,Assam,security,0.9952839440000001,killing
13125,711614494,2.0,0.0,4.0,dibrugarh,109037,11/30/06,Assam,security,0.9952839440000001,injuring
13126,711614495,0.0,1.0,0.0,tinsukia,109039,11/30/06,Assam,terrorist,0.986631112,surrendered
13127,711614496,0.0,0.0,5.0,purulia,109058,11/30/06,West Bengal,security,0.9987478059999999,injured
13128,711614497,0.0,1.0,0.0,dantewada,109061,11/30/06,,terrorist,0.714569195,arrested
13129,711614498,0.0,4.0,0.0,chennai,109070,11/30/06,,civilian,0.895373713,arrested
13130,711614499,3.0,0.0,0.0,chennai,109073,11/30/06,,civilian,0.854192987,arrested
13131,711614500,0.0,3.0,0.0,udhampur,109099,12-01-2006,Jammu and Kashmir,terrorist,0.997995718,killed
13132,711614501,0.0,1.0,0.0,baramulla,109102,12-01-2006,Jammu and Kashmir,terrorist,0.9985537870000001,killed
13133,711614502,0.0,3.0,0.0,doda,109106,12-01-2006,Jammu and Kashmir,terrorist,0.997236683,surrendered
13134,711614503,0.0,1.0,0.0,doda,109109,12-01-2006,Jammu and Kashmir,terrorist,0.9924053690000001,arrested
13135,711614504,0.0,1.0,0.0,sibsagar,109118,12-01-2006,Assam,terrorist,0.951196204,surrendered
13136,711614505,0.0,3.0,0.0,imphal east,109155,12-01-2006,Manipur,terrorist,0.999997776,arrested
13137,711614506,0.0,1.0,0.0,jalpaiguri,109180,12-01-2006,West Bengal,terrorist,0.976245624,arrested
13138,711614507,10.0,,,siliguri,109181,12-01-2006,West Bengal,civilian,0.895373713,killed
13139,711614508,50.0,0.0,0.0,siliguri,109181,12-01-2006,West Bengal,civilian,0.650335533,injured
13140,711614509,,4.0,,peren,109189,12-02-2006,Nagaland,terrorist,0.9792185259999999,killed
13141,711614510,1.0,0.0,0.0,malkangiri,109204,12-02-2006,Orissa,civilian,0.898233553,killed
13142,711614511,1.0,0.0,0.0,imphal east,109207,12-02-2006,Manipur,civilian,0.8556921559999999,injured
13143,711614512,0.0,1.0,0.0,imphal east,109209,12-02-2006,Manipur,terrorist,0.9991982690000001,arrested
13144,711614513,,2.0,,karbi anglong,109211,12-02-2006,Assam,terrorist,0.9776936270000001,arrested
13145,711614514,,2.0,,tinsukia,109213,12-02-2006,Assam,terrorist,0.9964760890000001,arrested
13146,711614515,0.0,1.0,0.0,palamau,109228,12-03-2006,Jharkhand,terrorist,0.9763175820000001,killed
13147,711614516,0.0,1.0,0.0,doda,109253,12-04-2006,Jammu and Kashmir,terrorist,0.908791545,killed
13148,711614517,1.0,0.0,0.0,doda,109256,12-04-2006,Jammu and Kashmir,civilian,0.9357305779999999,arrested
13149,711614518,0.0,1.0,0.0,imphal west,109268,12-04-2006,Manipur,terrorist,0.9999977840000001,arrested
13150,711614519,0.0,1.0,0.0,north cachar hills,109272,12-04-2006,Assam,civilian,0.8257426920000001,wounded
13151,711614520,1.0,0.0,0.0,senapati,109302,12-05-2006,Manipur,civilian,0.93327525,killed
13152,711614521,0.0,1.0,0.0,imphal west,109307,12-05-2006,Manipur,terrorist,0.9999977840000001,arrested
13153,711614522,0.0,1.0,0.0,baramulla,109308,12-05-2006,Jammu and Kashmir,security,0.931989697,killing
13154,711614523,0.0,1.0,0.0,baramulla,109308,12-05-2006,Jammu and Kashmir,security,0.9992353490000001,killed
13155,711614524,0.0,2.0,0.0,baramulla,109313,12-05-2006,Jammu and Kashmir,terrorist,0.992445548,killed
13156,711614525,1.0,0.0,0.0,chandel,109354,12-06-2006,Manipur,civilian,0.837906072,killed
13157,711614526,0.0,1.0,0.0,bastar,109359,12-06-2006,,civilian,0.707255539,injured
13158,711614527,1.0,,,baramulla,109366,12-06-2006,Jammu and Kashmir,civilian,0.957164824,killed
13159,711614528,0.0,1.0,0.0,south tripura,109430,12-07-2006,Tripura,terrorist,0.998793292,killed
13160,711614529,0.0,1.0,0.0,doda,109436,12-07-2006,Jammu and Kashmir,terrorist,0.995830144,arrested
13161,711614530,0.0,1.0,0.0,sonitpur,109445,12-07-2006,Assam,terrorist,0.996470738,arrested
13162,711614531,0.0,1.0,0.0,poonch,109473,12-08-2006,Jammu and Kashmir,terrorist,0.9795517970000001,killing
13163,711614532,,1.0,,west tripura,109481,12-08-2006,Tripura,terrorist,0.954688547,arrested
13164,711614533,1.0,0.0,4.0,dibrugarh,109523,12-09-2006,Assam,security,0.998909918,killing
13165,711614534,1.0,0.0,0.0,north cachar hills,109530,12-09-2006,Assam,civilian,0.7398098609999999,wounded
13166,711614535,0.0,3.0,0.0,khammam,109534,12-09-2006,Andhra Pradesh,terrorist,0.998126882,killed
13167,711614536,0.0,2.0,0.0,doda,109543,12-09-2006,Jammu and Kashmir,terrorist,0.994666783,killed
13168,711614537,0.0,0.0,4.0,chandel,109569,12-09-2006,Assam,security,0.998713495,killing
13169,711614538,0.0,0.0,2.0,poonch,109579,12-10-2006,Jammu and Kashmir,civilian,0.7675138640000001,killed
13170,711614539,0.0,0.0,2.0,poonch,109579,12-10-2006,Jammu and Kashmir,security,0.978977412,wounded
13171,711614540,0.0,1.0,0.0,udhampur,109581,12-10-2006,Jammu and Kashmir,terrorist,0.875285979,killed
13172,711614541,0.0,1.0,0.0,srinagar,109584,12-10-2006,Jammu and Kashmir,terrorist,0.983039262,killed
13173,711614542,1.0,0.0,0.0,churachandpur,109630,12-11-2006,Manipur,civilian,0.9268093629999999,wounded
13174,711614543,0.0,4.0,0.0,nellore,109635,12-11-2006,Andhra Pradesh,civilian,0.646590316,arrested
13175,711614544,1.0,0.0,4.0,dibrugarh,109645,12-11-2006,Assam,security,0.998824187,killing
13176,711614545,0.0,2.0,0.0,pulwama,109673,12-12-2006,Jammu and Kashmir,terrorist,0.991938439,killed
13177,711614546,1.0,0.0,0.0,srinagar,109677,12-12-2006,Jammu and Kashmir,civilian,0.8519740109999999,wounded
13178,711614547,0.0,0.0,4.0,dantewada,109729,12/13/06,,security,0.9987478059999999,killed
13179,711614548,0.0,1.0,0.0,thoubal,109740,12/13/06,Manipur,terrorist,0.991682449,arrested
13180,711614549,0.0,1.0,0.0,tinsukia,109750,12/13/06,Assam,civilian,0.64693359,surrendered
13181,711614550,0.0,0.0,0.0,dibrugarh,109752,12/13/06,Assam,civilian,0.692440995,arrested
13182,711614551,5.0,,,dibrugarh,109752,12/13/06,Assam,civilian,0.85489438,killed
13183,711614552,,,2.0,sundergarh,109761,12/13/06,Orissa,security,0.988704279,injured
13184,711614553,2.0,0.0,0.0,north cachar hills,109796,12/14/06,Assam,civilian,0.895373713,killed
13185,711614554,0.0,4.0,0.0,sibsagar,109797,12/14/06,Assam,security,0.995976744,injured
13186,711614555,0.0,1.0,0.0,karbi anglong,109800,12/14/06,Assam,terrorist,0.998590641,arrested
13187,711614556,3.0,0.0,0.0,thoubal,109810,12/14/06,Manipur,civilian,0.654866485,wounded
13188,711614557,1.0,0.0,0.0,imphal west,109812,12/14/06,Manipur,civilian,0.853160502,injured
13189,711614558,0.0,1.0,0.0,north cachar hills,109871,12/15/06,Assam,civilian,0.917202161,killed
13190,711614559,0.0,2.0,0.0,north cachar hills,109871,12/15/06,Assam,terrorist,0.976245624,injured
13191,711614560,8.0,0.0,0.0,budgam,109875,12/15/06,Jammu and Kashmir,terrorist,0.9926348540000001,arrested
13192,711614561,0.0,6.0,0.0,thoubal,109880,12/15/06,Manipur,terrorist,0.9987771790000001,arrested
13193,711614562,0.0,1.0,0.0,jammu,109926,12/16/06,Jammu and Kashmir,terrorist,0.9942966590000001,killed
13194,711614563,0.0,3.0,0.0,baramulla,109939,12/16/06,Jammu and Kashmir,civilian,0.802111047,arrested
13195,711614564,0.0,1.0,0.0,baramulla,109940,12/16/06,Jammu and Kashmir,terrorist,0.9968797070000001,arrested
13196,711614565,0.0,0.0,0.0,baramulla,109942,12/16/06,Jammu and Kashmir,terrorist,0.9899320559999999,arrested
13197,711614566,0.0,2.0,0.0,warangal,109951,12/16/06,Andhra Pradesh,terrorist,0.9445724520000001,killed
13198,711614567,2.0,,,rajouri,110010,12/17/06,Jammu and Kashmir,civilian,0.79079541,killed
13199,711614568,0.0,2.0,1.0,bankura,110018,12/17/06,West Bengal,security,0.9995057559999999,killed
13200,711614569,1.0,0.0,0.0,kohima,110023,12/17/06,Nagaland,civilian,0.707255539,killed
13201,711614570,,1.0,,kohima,110026,12/17/06,Nagaland,civilian,0.670024925,killed
13202,711614571,31.0,0.0,0.0,mumbai,110032,12/17/06,,civilian,0.774558953,killed
13203,711614572,0.0,1.0,0.0,imphal west,110061,12/18/06,Manipur,terrorist,0.997138243,arrested
13204,711614573,0.0,4.0,0.0,bandipora,110115,12/19/06,Jammu and Kashmir,terrorist,0.9672774479999999,killed
13205,711614574,2.0,2.0,0.0,imphal west,110142,12/19/06,Manipur,terrorist,0.999997531,arrested
13206,711614575,1.0,1.0,0.0,imphal west,110144,12/19/06,Manipur,terrorist,0.9956314,arrested
13207,711614576,0.0,2.0,0.0,dhalai,110227,12/20/06,Tripura,terrorist,0.9991100509999999,surrendered
13208,711614577,0.0,2.0,0.0,imphal west,110305,12/21/06,Manipur,public,0.82757504,arrested
13209,711614578,0.0,1.0,0.0,imphal east,110306,12/21/06,Manipur,terrorist,0.999151245,arrested
13210,711614579,0.0,2.0,0.0,kanker,110307,12/21/06,,terrorist,0.9999998040000001,arrested
13211,711614580,3.0,,2.0,dantewada,110350,12/22/06,,security,0.998336744,killed
13212,711614581,4.0,,,dantewada,110350,12/22/06,,security,0.998483907,injured
13213,711614582,1.0,0.0,0.0,sibsagar,110380,12/22/06,Assam,civilian,0.884499913,injuring
13214,711614583,,1.0,,kupwara,110401,12/22/06,Jammu and Kashmir,terrorist,0.9795517970000001,arrested
13215,711614584,0.0,2.0,0.0,pulwama,110404,12/22/06,Jammu and Kashmir,terrorist,0.9795517970000001,arrested
13216,711614585,0.0,1.0,0.0,gaya,110406,12/22/06,Bihar,terrorist,0.90322457,arrested
13217,711614586,,2.0,,lohit,110409,12/22/06,Arunachal Pradesh,terrorist,0.998935925,arrested
13218,711614587,2.0,0.0,0.0,baramulla,110447,12/23/06,Jammu and Kashmir,civilian,0.90550786,killed
13219,711614588,3.0,0.0,4.0,baramulla,110447,12/23/06,Jammu and Kashmir,security,0.997762809,wounded
13220,711614589,2.0,,,baramulla,110447,12/23/06,Jammu and Kashmir,civilian,0.9268093629999999,killed
13221,711614590,,3.0,,malkangiri,110455,12/23/06,Orissa,terrorist,0.999998921,killed
13222,711614591,,2.0,,malkangiri,110455,12/23/06,Orissa,civilian,0.7795220359999999,arrested
13223,711614592,0.0,0.0,1.0,baramulla,110540,12/24/06,Jammu and Kashmir,terrorist,0.3661461,killed
13224,711614593,0.0,0.0,4.0,baramulla,110540,12/24/06,Jammu and Kashmir,security,0.998136568,injured
